[6340, 2028, 7681, 3989, 5399, 5865, 4985, 3108, 9287, 5776, 1369, 5203, 6236, 6514, 8165, 1399, 9213, 4125, 1137, 482, 1167, 29, 8072, 7991, 7813, 9306, 1278, 4917, 1054, 9688, 986, 6729, 1193, 7649, 9412, 5622, 7627, 227, 2777, 4110, 8761, 7287, 4590, 7478, 6150, 4260, 7260, 6347, 9485, 4740, 2937, 2011, 3613, 6235, 1324, 7096, 9968, 8725, 5296, 7102, 5051, 8807, 5014, 2295, 4839, 3924, 9384, 1249, 7791, 8692, 8207, 4868, 1126, 5794, 8930, 2981, 7692, 4149, 1659, 6229, 6821, 1635, 4559, 7764, 5200, 7242, 7195, 6339, 2048, 935, 8024, 2375, 6240, 7477, 6305, 4304, 2357, 1091, 1161, 1270]
[3390, 9954, 80, 911, 1183, 6945, 5253, 9825, 5733, 3302, 3422, 3514, 2738, 3155, 2459, 1518, 3466, 9101, 1353, 2878, 4269, 8123, 5948, 5336, 5155, 7554, 1531, 2468, 2975, 3309, 5730, 543, 9388, 1112, 617, 9008, 3235, 953, 4397, 2286, 824, 8307, 9505, 9032, 2727, 2588, 2668, 1555, 2191, 5898, 8436, 9496, 3830, 257, 9050, 4029, 5498, 1958, 5937, 8266, 1869, 8948, 9636, 1637, 8696, 93, 5570, 6196, 7774, 5594, 8246, 6833, 7245, 8657, 2027, 6773, 3995, 7773, 711, 6172, 185, 5923, 810, 9508, 7018, 8613, 474, 858, 675, 9817, 8090, 7726, 8829, 4693, 3466, 8478, 1629, 179, 5791, 4770]
[9633, 6376, 2723, 8406, 7501, 1914, 1506, 3252, 3101, 570, 2396, 8230, 2899, 4380, 5442, 1726, 8393, 7164, 9649, 8084, 7796, 9141, 2784, 3484, 697, 3524, 1241, 4961, 6464, 8450, 8524, 5227, 2187, 6858, 5431, 9342, 3090, 7585, 1964, 5518, 930, 1552, 3495, 2698, 4672, 1048, 5378, 2646, 7454, 3740, 1450, 1574, 1470, 5967, 9810, 3579, 8569, 7497, 6490, 8831, 8054, 2702, 3430, 6702, 3614, 6761, 7496, 1704, 6444, 9335, 5457, 393, 5978, 6247, 9303, 1271, 8091, 6870, 7876, 7839, 6059, 9717, 4518, 4018, 9697, 4726, 7518, 2896, 7132, 3792, 5236, 7138, 7411, 1875, 7587, 7485, 6979, 7603, 5331, 1666]
[6162, 1980, 625, 6691, 146, 8134, 23, 7726, 6081, 9199, 2115, 7938, 2766, 2197, 1053, 1588, 2732, 4906, 6001, 8721, 2755, 289, 9381, 1724, 3511, 6843, 6698, 4238, 1017, 8939, 3785, 1759, 3527, 8151, 8744, 648, 1442, 5284, 1025, 5115, 5495, 4892, 5671, 3749, 8459, 8475, 7728, 4215, 8005, 6967, 9787, 410, 6617, 9580, 4841, 4166, 7916, 2218, 8851, 9711, 3891, 4962, 1815, 41, 6427, 1165, 199, 7100, 487, 4212, 198, 8802, 6386, 7761, 811, 7241, 7222, 326, 6466, 4886, 9299, 3249, 9754, 7990, 2343, 2399, 3125, 745, 5457, 3572, 7542, 9155, 1242, 4645, 7052, 2425, 1916, 701, 9038, 6770]
[9606, 7140, 7747, 8603, 6393, 1524, 793, 5818, 4101, 9584, 4746, 302, 6833, 2197, 3968, 636, 6079, 5402, 9743, 3484, 7026, 7139, 6576, 8727, 7573, 7321, 6191, 2294, 4605, 7837, 9733, 4411, 2041, 172, 1383, 1697, 4308, 3184, 1014, 4008, 8884, 7718, 4641, 483, 9062, 2008, 2799, 6295, 948, 6737, 4871, 5507, 5451, 4359, 8040, 3210, 8935, 8091, 5130, 373, 6686, 2448, 5934, 8038, 2809, 3247, 3232, 4576, 4357, 4288, 1109, 5550, 4667, 2460, 483, 4502, 6405, 5887, 6126, 4362, 580, 8445, 9317, 4409, 474, 8956, 5885, 7885, 5239, 1845, 9370, 8833, 4483, 9003, 2586, 2867, 3053, 8135, 700, 7788]
[5273, 7478, 1691, 1150, 1576, 4559, 2677, 9881, 7190, 353, 4573, 2349, 4658, 7147, 7301, 1910, 9634, 6914, 8910, 5673, 4297, 161, 154, 9058, 1467, 4970, 1796, 4137, 2348, 6067, 3934, 1623, 8109, 3244, 2756, 6723, 5989, 5824, 3109, 9822, 95, 2783, 134, 5157, 1153, 2501, 2387, 8185, 795, 9480, 8652, 6599, 1276, 790, 7473, 4045, 1896, 8194, 6478, 7380, 3754, 5364, 4875, 281, 764, 1914, 7259, 8165, 835, 2934, 4319, 1692, 236, 6635, 2491, 8572, 3582, 9162, 8300, 3225, 5930, 8595, 29, 8063, 8732, 6482, 2269, 9462, 5278, 689, 6901, 5679, 1287, 3232, 5420, 2595, 4765, 3757, 1776, 811]
[148, 6446, 3843, 2376, 8082, 3201, 9685, 2807, 6443, 8246, 4788, 5423, 4019, 6454, 2678, 7003, 7272, 9950, 2728, 741, 6447, 7946, 5710, 436, 7356, 1075, 7434, 2517, 4507, 1054, 3953, 5064, 7439, 9665, 7485, 5414, 9502, 1409, 5021, 7165, 721, 2924, 7114, 5731, 4054, 7034, 8660, 9418, 3925, 9168, 1692, 1772, 6615, 1574, 7173, 3680, 6882, 1916, 540, 3756, 6455, 4964, 7474, 4089, 2396, 2678, 9935, 5733, 6201, 8696, 6019, 1219, 6950, 4108, 9664, 7643, 4466, 845, 2615, 2292, 2881, 5860, 4843, 1680, 9636, 3942, 8619, 643, 209, 1209, 3767, 654, 3232, 250, 4274, 5945, 4517, 7922, 6632, 3681]
[4507, 8113, 3716, 6620, 9734, 4503, 170, 2151, 5281, 2703, 9818, 4841, 8162, 1391, 2046, 1277, 1308, 9535, 3491, 1351, 8763, 7166, 1321, 8708, 228, 6020, 4872, 1323, 3480, 8724, 2868, 5115, 5096, 6908, 8883, 7065, 7518, 2187, 2263, 8278, 6242, 1734, 5489, 6593, 3763, 5962, 9054, 2937, 635, 305, 6849, 3863, 9001, 6910, 20, 9141, 8207, 481, 88, 479, 5558, 259, 7663, 2276, 9237, 4107, 1495, 7508, 6461, 472, 5469, 4666, 8648, 198, 3876, 1976, 6653, 6701, 9680, 9909, 8024, 2212, 4294, 9457, 6101, 3540, 9165, 8070, 1144, 2428, 4413, 2928, 8406, 3145, 695, 5236, 2814, 9810, 5101, 3704]
[6398, 6841, 6087, 7717, 1278, 867, 1572, 1559, 8593, 7224, 9492, 8420, 464, 4750, 793, 8930, 5373, 6168, 1682, 5116, 3715, 4507, 9968, 5068, 8112, 6419, 4109, 7247, 4895, 5009, 4829, 7645, 2191, 9416, 4793, 3248, 8462, 3121, 2355, 8289, 6163, 7811, 7480, 4138, 346, 2737, 8465, 5955, 1645, 3060, 1537, 6281, 1520, 5749, 2290, 5108, 8626, 361, 5230, 6499, 2433, 9449, 1171, 1575, 9196, 8940, 5290, 4813, 1461, 8182, 4895, 6899, 9310, 7015, 708, 2136, 8036, 9135, 2949, 4159, 4688, 9721, 3627, 4915, 9878, 574, 4371, 3143, 5085, 1400, 3534, 2172, 3001, 7339, 4803, 2018, 6857, 353, 8794, 8853]
[8254, 5602, 6672, 2905, 692, 9797, 9237, 1643, 9937, 3221, 4006, 7769, 1596, 8910, 7084, 700, 7177, 6402, 5379, 1489, 531, 3447, 5203, 3553, 3083, 7909, 1395, 4128, 3193, 7399, 5796, 6969, 2294, 5028, 2575, 5972, 1247, 6855, 9589, 7026, 3676, 1956, 9887, 3174, 4563, 282, 8480, 9253, 8857, 8696, 4008, 9373, 4224, 6370, 6393, 9366, 7829, 1048, 6858, 6472, 8044, 9360, 8720, 1137, 7937, 6140, 7833, 3309, 9329, 7754, 885, 8835, 5758, 9708, 4955, 4759, 5996, 1616, 9083, 1200, 7633, 7116, 9537, 5194, 7149, 8116, 4947, 2347, 6493, 5776, 5449, 929, 4712, 6171, 9538, 9315, 6115, 5907, 5157, 8446]
[4609, 2467, 3022, 8251, 8302, 8735, 8743, 2039, 9161, 6726, 3026, 3103, 1369, 7854, 1674, 2349, 5297, 4221, 8877, 2788, 8056, 9835, 3895, 513, 8321, 7314, 7297, 9909, 4853, 9336, 6534, 6811, 2368, 2696, 1886, 8796, 4315, 7629, 5462, 1622, 3482, 6031, 5163, 4809, 9878, 5008, 8533, 6133, 2794, 2667, 882, 9892, 7979, 8722, 6522, 2515, 713, 2747, 5635, 2511, 4398, 7097, 7415, 6957, 1012, 7797, 449, 1945, 3524, 7452, 4156, 9630, 3201, 1000, 5960, 3965, 5834, 9284, 7893, 2535, 4874, 9803, 9702, 5539, 8336, 682, 637, 8708, 9722, 6059, 5261, 2986, 3701, 8257, 1668, 5366, 8277, 7675, 104, 7961]
[801, 7135, 7946, 7317, 1744, 1017, 3298, 2714, 958, 3388, 2649, 9431, 3492, 3083, 429, 2052, 9839, 1572, 9157, 8192, 2989, 8041, 6214, 9391, 9174, 1199, 286, 6951, 9405, 9218, 2717, 8090, 5066, 8612, 976, 3202, 3976, 6431, 8202, 1017, 7516, 3008, 5759, 4266, 9183, 1613, 8392, 2817, 9448, 8411, 9163, 7613, 964, 5874, 2362, 6956, 2782, 5689, 2642, 410, 2500, 8072, 73, 3855, 7537, 545, 232, 1669, 4523, 606, 912, 733, 5596, 1036, 2113, 1609, 9928, 3340, 6960, 3325, 6948, 2004, 497, 9556, 414, 7128, 8757, 2632, 8115, 8643, 8555, 4530, 6005, 7031, 8242, 4638, 201, 1826, 6618, 2772]
[170, 6334, 1575, 1914, 88, 7748, 4226, 7579, 442, 2438, 8859, 6581, 2578, 3161, 6551, 2898, 4551, 4995, 6742, 5610, 3804, 4429, 632, 1337, 8008, 7750, 3283, 2926, 6155, 8632, 7699, 5899, 253, 1220, 7288, 5627, 4260, 2788, 5238, 402, 8825, 1257, 4351, 2371, 2824, 4086, 3198, 5600, 6, 3780, 7650, 6965, 908, 5863, 3035, 419, 1581, 4139, 1768, 2783, 5223, 646, 9881, 4191, 7391, 7324, 8404, 8090, 924, 2500, 2684, 3548, 3024, 5188, 8328, 8934, 3129, 8741, 18, 9358, 6801, 8320, 3480, 7029, 5989, 6455, 3368, 1328, 1505, 7775, 6508, 9975, 6281, 4982, 6855, 1446, 2066, 8081, 3872, 6119]
[7474, 6452, 2192, 6322, 5583, 6214, 6329, 1365, 4474, 191, 3114, 2789, 4547, 4677, 6493, 1036, 6984, 7457, 9718, 5677, 554, 9243, 5912, 2714, 9336, 5280, 3871, 8761, 3415, 5813, 3921, 6132, 8570, 6731, 9459, 6904, 2976, 5624, 3978, 5701, 3263, 1152, 4654, 7985, 6614, 5352, 2874, 7078, 2829, 9053, 6820, 6721, 9074, 347, 1482, 5338, 9832, 204, 510, 7185, 8797, 4268, 9114, 4963, 7893, 3775, 4285, 8784, 9455, 8868, 5948, 4823, 3134, 7394, 7229, 9132, 6642, 6177, 3104, 494, 2784, 651, 2179, 514, 3674, 8090, 9272, 6599, 6417, 9039, 4676, 4699, 6963, 3446, 328, 7366, 3901, 5725, 3275, 9938]
[6880, 7914, 2073, 1757, 7708, 252, 2352, 811, 3507, 9896, 5138, 3227, 6068, 8232, 457, 6662, 3926, 1415, 9082, 1223, 8183, 7950, 6486, 6843, 1390, 775, 2176, 1285, 4166, 1603, 6080, 7893, 9208, 6619, 1454, 5505, 3291, 6833, 7443, 1271, 9724, 191, 2779, 484, 2026, 3328, 2142, 3771, 7508, 3499, 524, 5538, 7342, 2419, 8740, 682, 8157, 8604, 6178, 2413, 3727, 7070, 3294, 5283, 3959, 223, 7726, 9578, 4984, 5876, 4957, 8650, 5978, 4042, 9395, 4391, 6574, 6737, 940, 3419, 5909, 5564, 890, 5096, 5272, 5822, 4834, 2625, 8148, 8153, 9019, 3086, 7576, 4568, 9438, 7717, 6475, 5805, 6405, 9064]
